42	24	108
43	25	114
44	26	120
45	26	127
46	27	133
46	28	139
46	29	146
46	30	152
45	33	157
43	36	160
40	40	162
37	45	163
33	50	162
30	54	161
26	58	160
23	62	158
20	66	156
18	69	155
16	72	153
14	75	151
13	78	150
12	81	149
12	84	147
13	86	146
14	89	145
16	92	144
17	94	143
19	96	142
21	99	141
23	101	141
26	103	140
28	105	140
30	108	139
32	110	139
34	112	138
36	114	138
38	117	138
40	119	137
42	121	137
44	123	137
46	125	137
47	128	137
49	130	137
50	132	136
52	134	136
53	136	136
55	139	136
56	141	136
58	143	136
59	146	135
60	148	135
62	150	135
63	153	134
64	155	134
66	157	133
67	160	133
69	162	132
70	164	131
72	167	130
74	169	129
75	171	128
77	174	127
79	176	126
82	178	125
84	181	123
87	183	122
90	185	120
92	188	118
96	190	117
99	192	115
103	194	113
107	196	111
111	198	108
115	200	106
120	202	104
125	204	102
130	206	99
135	208	97
141	209	95
147	211	94
153	212	92
159	214	92
166	215	92
172	216	92
178	218	94
184	219	96
190	220	98
196	221	101
201	223	104
207	224	108
212	225	112
217	227	116
222	228	120
226	229	125
231	231	130
236	232	134
240	234	139
245	236	144
249	237	149
253	239	154
