34	31	27
37	32	28
39	34	30
42	36	31
44	37	32
47	39	33
50	41	34
52	42	36
55	44	37
57	45	38
60	47	39
63	49	40
65	50	41
68	52	42
70	53	43
73	55	44
76	56	45
78	58	46
81	59	47
84	61	48
86	62	48
89	64	49
92	66	50
94	67	51
97	69	51
100	70	52
102	72	53
105	73	53
108	75	54
110	76	54
113	78	55
116	79	55
118	81	56
121	83	56
124	84	56
126	86	57
129	87	57
132	89	57
134	91	57
137	93	58
139	94	58
142	96	58
144	98	58
147	100	58
149	102	58
151	103	58
154	105	59
156	107	59
158	109	59
160	111	59
163	113	59
165	116	60
167	118	60
169	120	60
171	122	60
173	124	61
175	127	61
177	129	62
178	131	62
180	134	63
182	136	64
184	139	65
185	141	66
187	144	67
188	146	68
190	149	70
191	151	71
193	154	73
194	157	74
195	159	76
196	162	78
198	165	80
199	168	83
200	170	85
201	173	87
203	176	90
204	179	93
205	181	95
206	184	98
207	187	101
208	190	104
209	193	107
211	196	110
212	199	114
213	201	117
214	204	120
215	207	124
217	210	127
218	213	131
219	216	134
220	219	138
222	222	141
223	225	145
224	228	149
226	231	152
227	234	156
228	237	160
230	240	164
231	243	168
233	246	171
