241	237	236
240	234	233
238	231	229
237	228	226
236	225	222
234	222	218
233	219	215
232	216	211
231	213	207
230	209	204
229	206	200
228	203	196
227	200	192
226	197	189
225	194	185
224	191	181
223	188	178
222	186	174
221	183	170
220	180	166
219	177	163
218	174	159
218	171	155
217	168	151
216	165	148
215	162	144
214	159	140
213	156	137
212	153	133
211	150	129
211	147	126
210	144	122
209	141	118
208	139	115
207	136	111
206	133	108
205	130	104
204	127	101
203	124	97
202	121	94
201	118	90
201	115	87
200	112	83
199	109	80
198	106	77
197	103	73
196	100	70
195	97	67
193	93	64
192	90	61
191	87	58
190	84	55
189	81	52
188	77	50
187	74	47
185	71	45
184	67	43
183	64	41
181	61	40
180	57	39
178	54	38
176	50	37
175	47	36
173	44	36
171	41	36
168	37	36
166	34	37
164	32	37
161	29	37
159	26	38
156	24	39
153	22	39
150	20	40
147	18	40
144	17	41
141	16	41
138	15	41
134	14	41
131	14	41
127	14	41
124	14	41
121	14	40
117	14	40
114	14	39
110	14	38
107	15	37
103	15	36
100	14	35
97	14	34
93	14	33
90	14	32
86	14	30
83	13	29
80	13	27
77	12	26
73	12	24
70	11	23
67	10	21
63	10	19
60	9	18
