4	6	19
6	8	22
8	10	26
11	12	30
13	15	33
16	17	37
18	19	41
21	21	44
23	23	48
25	25	52
28	27	56
30	29	60
32	31	64
34	33	67
37	35	71
39	37	75
41	39	79
43	41	84
45	43	88
47	45	92
48	47	96
50	49	100
52	51	105
53	53	109
55	55	113
56	57	117
58	59	122
59	61	126
60	63	130
61	66	134
61	68	139
62	70	143
62	73	146
63	75	150
63	78	154
63	81	157
63	84	160
63	86	163
63	89	165
62	92	168
62	95	170
62	98	172
62	101	174
62	104	175
62	107	177
63	109	178
63	112	179
64	115	181
65	118	182
66	121	183
67	124	184
68	127	185
69	129	186
71	132	187
72	135	188
74	138	189
76	140	190
77	143	191
79	146	191
81	149	192
83	151	193
86	154	194
88	157	195
90	159	196
92	162	197
95	165	198
97	168	199
100	170	200
103	173	201
105	176	203
108	179	204
111	181	205
114	184	206
117	187	207
121	189	208
124	192	209
128	195	210
132	197	211
135	200	212
140	202	213
144	205	215
148	208	216
153	210	217
158	212	219
163	215	221
167	217	222
172	220	224
177	222	226
182	224	228
187	227	230
192	229	232
197	232	234
201	234	237
206	237	239
211	239	241
216	242	244
220	245	246
225	247	249
230	250	251
234	253	253
