232	250	91
234	246	88
236	242	86
238	237	84
240	233	81
241	228	79
243	224	77
244	220	75
245	215	72
246	211	71
247	207	69
248	202	67
249	198	65
250	194	64
250	190	63
251	186	62
251	181	61
252	177	61
252	173	60
252	169	60
252	165	61
251	161	61
251	157	62
251	153	63
250	149	64
249	145	66
248	142	68
247	138	70
245	135	73
244	132	76
242	129	78
239	126	81
237	123	84
235	121	88
232	118	91
229	116	94
226	114	97
223	112	100
219	110	103
216	109	106
212	107	109
208	106	112
205	104	115
201	103	117
197	102	119
193	100	122
189	99	124
186	98	126
182	97	128
178	96	129
174	94	131
170	93	132
166	92	133
162	91	135
159	90	136
155	89	137
151	87	138
147	86	139
144	85	140
140	83	140
137	82	141
133	81	142
130	79	143
126	78	144
123	76	145
119	75	145
116	73	146
112	71	147
109	70	148
105	68	150
102	66	151
98	65	152
94	63	153
91	61	155
87	60	156
83	58	157
79	56	158
74	55	159
70	53	160
65	52	160
60	51	159
54	51	156
48	51	153
42	51	148
37	52	142
31	52	135
27	52	128
23	51	121
19	51	114
16	50	108
14	49	101
11	48	95
9	47	89
8	45	83
7	44	77
6	42	72
5	41	66
5	39	61
4	37	56
4	35	51
