255	246	244
251	243	240
248	241	236
244	238	232
241	236	229
237	234	225
233	231	221
230	229	218
226	227	214
223	225	210
219	222	207
215	220	203
212	218	200
208	216	197
204	214	193
200	212	190
197	210	187
193	208	184
189	206	181
185	204	178
181	202	175
177	200	172
173	198	169
169	197	166
165	195	164
161	193	161
156	191	159
152	189	156
148	188	154
143	186	152
139	184	150
135	182	148
130	180	146
125	179	144
121	177	142
116	175	140
111	174	139
106	172	137
101	170	136
96	168	135
91	166	134
86	165	133
81	163	132
76	161	131
71	159	130
66	157	130
61	155	129
55	153	129
50	151	128
46	149	128
41	147	127
37	145	127
33	142	126
29	140	126
26	138	125
23	136	125
21	133	124
19	131	123
18	128	122
17	126	122
17	124	121
17	121	120
17	119	119
18	116	118
19	114	117
20	111	116
21	109	115
22	107	113
23	104	112
24	102	111
24	99	110
25	97	108
26	95	107
26	92	106
27	90	104
27	87	103
28	85	101
28	83	100
28	80	98
28	78	97
28	75	95
28	73	94
28	71	92
28	68	91
28	66	89
28	64	88
27	61	86
27	59	85
27	57	83
26	54	82
26	52	80
25	49	79
25	47	77
24	45	76
24	42	75
23	40	73
23	37	72
22	35	70
22	32	69
21	29	68
