47	15	62
50	16	64
54	17	66
57	18	69
60	18	71
64	19	73
67	20	75
70	20	77
74	21	79
77	22	81
80	22	83
84	22	84
87	23	86
91	23	88
94	24	89
98	24	90
101	24	92
105	25	93
108	25	94
111	25	95
115	26	96
118	26	97
122	27	98
125	27	98
129	28	99
132	28	99
136	29	99
139	30	99
142	30	99
146	31	99
149	32	99
152	33	99
156	35	99
159	36	98
162	37	98
165	39	98
168	40	97
171	42	96
175	43	96
178	45	95
181	47	94
184	49	93
186	51	93
189	53	92
192	55	91
195	57	90
198	59	89
200	62	88
203	64	87
205	66	87
208	69	86
210	72	85
212	75	84
215	77	84
217	80	83
219	83	83
221	87	83
222	90	83
224	93	83
226	96	83
227	100	83
229	103	84
230	106	84
231	110	85
232	113	86
234	117	87
235	120	88
236	124	90
237	127	91
238	131	93
239	134	94
239	138	96
240	141	98
241	145	100
242	148	102
243	152	105
243	155	107
244	159	109
245	162	112
245	166	114
246	170	117
246	173	119
247	177	122
247	180	125
248	184	128
248	187	131
249	191	134
249	194	136
250	198	140
250	201	143
250	205	146
251	208	149
251	212	152
252	216	155
252	219	159
252	223	162
253	226	166
253	230	169
253	234	173
254	237	176
