4	35	51
4	37	56
5	39	61
5	41	66
6	42	72
7	44	77
8	45	83
9	47	89
11	48	95
14	49	101
16	50	108
19	51	114
23	51	121
27	52	128
31	52	135
37	52	142
42	51	148
48	51	153
54	51	156
60	51	159
65	52	160
70	53	160
74	55	159
79	56	158
83	58	157
87	60	156
91	61	155
94	63	153
98	65	152
102	66	151
105	68	150
109	70	148
112	71	147
116	73	146
119	75	145
123	76	145
126	78	144
130	79	143
133	81	142
137	82	141
140	83	140
144	85	140
147	86	139
151	87	138
155	89	137
159	90	136
162	91	135
166	92	133
170	93	132
174	94	131
178	96	129
182	97	128
186	98	126
189	99	124
193	100	122
197	102	119
201	103	117
205	104	115
208	106	112
212	107	109
216	109	106
219	110	103
223	112	100
226	114	97
229	116	94
232	118	91
235	121	88
237	123	84
239	126	81
242	129	78
244	132	76
245	135	73
247	138	70
248	142	68
249	145	66
250	149	64
251	153	63
251	157	62
251	161	61
252	165	61
252	169	60
252	173	60
252	177	61
251	181	61
251	186	62
250	190	63
250	194	64
249	198	65
248	202	67
247	207	69
246	211	71
245	215	72
244	220	75
243	224	77
241	228	79
240	233	81
238	237	84
236	242	86
234	246	88
232	250	91
